MZ	Intensity
-73.86155	13307
-73.71663	13342
-73.57154	13396
-73.42628	13552
-73.28086	13568
-73.13528	13441
-72.98953	13405
-72.84361	13365
-72.69753	13330
-72.55128	13543
-72.40487	14430
-72.25830	14841
-72.11155	14860
-71.96465	14652
-71.81757	14551
-71.67033	14353
-71.52293	14340
-71.37536	14292
-71.22763	14415
-71.07973	14487
-70.93166	14528
-70.78343	14442
-70.63504	14521
-70.48648	14524
-70.33775	14476
-70.18886	14309
-70.03980	14304
-69.89058	14264
-69.74119	14163
-69.59164	13955
-69.44192	13900
-69.29204	13682
-69.14199	13424
-68.99177	13182
-68.84139	12957
-68.69085	12701
-68.54014	12349
-68.38926	11927
-68.23822	11716
-68.08702	11417
-67.93565	11122
-67.78411	10793
-67.63241	10687
-67.48054	10525
-67.32851	10368
-67.17631	10343
-67.02394	10393
-66.87142	10422
-66.71872	10040
-66.56586	9684
-66.41284	9434
-66.25965	9231
-66.10629	9149
-65.95277	9173
-65.79909	9166
-65.64523	9042
-65.49122	9266
-65.33703	9616
-65.18269	10284
-65.02817	11023
-64.87350	11968
-64.71865	12839
-64.56364	13352
-64.40847	13586
-64.25313	13711
-64.09763	13795
-63.94196	13944
-63.78612	14058
-63.63012	14270
-63.47396	14369
-63.31762	14413
-63.16113	14392
-63.00447	14314
-62.84764	14251
-62.69065	14148
-62.53349	14093
-62.37616	14094
-62.21868	14032
-62.06102	14019
-61.90320	14067
-61.74522	14200
-61.58707	14197
-61.42875	14266
-61.27027	14393
-61.11163	14470
-60.95282	14464
-60.79384	14427
-60.63470	14369
-60.47539	14269
-60.31592	14221
-60.15628	14196
-59.99648	14101
-59.83651	14056
-59.67637	14046
-59.51608	13976
-59.35561	14042
-59.19498	14072
-59.03419	14221
-58.87323	14474
-58.71210	14640
-58.55081	14868
-58.38935	14978
-58.22773	15097
-58.06594	15224
-57.90399	15235
-57.74187	15263
-57.57959	15390
-57.41714	15532
-57.25453	15446
-57.09175	15195
-56.92881	15042
-56.76570	14865
-56.60242	14668
-56.43898	14502
-56.27537	14467
-56.11160	14325
-55.94767	14103
-55.78357	13936
-55.61930	13887
-55.45487	13820
-55.29027	13880
-55.12551	13894
-54.96058	13819
-54.79548	14095
-54.63023	14406
-54.46480	14564
-54.29921	14410
-54.13346	14019
-53.96754	13602
-53.80145	13287
-53.63520	12987
-53.46878	12828
-53.30220	12684
-53.13546	12547
-52.96854	12229
-52.80147	11977
-52.63422	11722
-52.46682	11601
-52.29924	11357
-52.13150	11343
-51.96360	11324
-51.79553	11348
-51.62729	11411
-51.45889	11295
-51.29033	11438
-51.12160	11833
-50.95270	12069
-50.78364	12170
-50.61441	12426
-50.44502	12753
-50.27546	12899
-50.10574	13068
-49.93585	13216
-49.76580	13362
-49.59558	13537
-49.42520	13741
-49.25465	13909
-49.08393	13912
-48.91305	13891
-48.74201	13864
-48.57080	13723
-48.39942	13762
-48.22788	13856
-48.05617	13885
