MZ	Intensity
-59.83651	14060
-59.67637	14008
-59.51608	14084
-59.35561	14215
-59.19498	14264
-59.03419	14361
-58.87323	14688
-58.71210	15023
-58.55081	15201
-58.38935	15342
-58.22773	15643
-58.06594	15845
-57.90399	15947
-57.74187	15930
-57.57959	16059
-57.41714	16027
-57.25453	15976
-57.09175	15777
-56.92881	15634
-56.76570	15325
-56.60242	15201
-56.43898	15027
-56.27537	14912
-56.11160	14756
-55.94767	14619
-55.78357	14549
-55.61930	14290
-55.45487	14281
-55.29027	14435
-55.12551	14436
-54.96058	14374
-54.79548	14663
-54.63023	14941
-54.46480	14934
-54.29921	14653
-54.13346	14250
-53.96754	13936
-53.80145	13685
-53.63520	13584
-53.46878	13312
-53.30220	12932
-53.13546	12823
-52.96854	12655
-52.80147	12409
-52.63422	12211
-52.46682	12125
-52.29924	12124
-52.13150	12190
-51.96360	12095
-51.79553	11956
-51.62729	11979
-51.45889	12046
-51.29033	12134
-51.12160	12312
-50.95270	12491
-50.78364	12782
-50.61441	12988
-50.44502	13081
-50.27546	13223
-50.10574	13302
-49.93585	13374
-49.76580	13416
-49.59558	13689
-49.42520	13886
-49.25465	14004
-49.08393	13977
-48.91305	14048
-48.74201	14049
-48.57080	14006
-48.39942	13928
-48.22788	13842
-48.05617	13851
-47.88430	13881
-47.71226	14005
-47.54006	14366
-47.36769	14737
-47.19516	14874
-47.02246	14852
-46.84960	14880
-46.67657	14709
-46.50337	14576
-46.33001	14619
-46.15649	14662
-45.98280	14541
-45.80894	14548
-45.63492	14491
-45.46074	14552
-45.28638	14515
-45.11187	14516
-44.93718	14548
-44.76234	14630
-44.58732	14652
-44.41214	14676
-44.23680	14590
-44.06129	14482
-43.88562	14419
-43.70978	14450
-43.53377	14430
-43.35760	14406
-43.18127	14312
-43.00476	14346
-42.82810	14364
-42.65127	14349
-42.47427	14375
-42.29711	14425
-42.11978	14398
-41.94229	14360
-41.76463	14300
-41.58680	14146
-41.40882	14005
-41.23066	13749
-41.05234	13623
-40.87386	13536
-40.69521	13561
-40.51639	13637
-40.33741	13684
-40.15826	13599
-39.97895	13619
-39.79947	14050
-39.61983	14587
-39.44002	14671
-39.26005	14534
-39.07991	14650
-38.89961	14762
-38.71914	14640
-38.53851	14365
-38.35771	14129
-38.17674	13771
-37.99561	13485
-37.81432	13423
-37.63286	13447
-37.45123	13699
-37.26944	13702
-37.08748	13614
-36.90536	13513
-36.72307	13310
-36.54062	13290
-36.35800	13330
-36.17522	13344
-35.99227	13389
-35.80915	13455
-35.62587	13564
-35.44243	13693
-35.25882	13811
-35.07504	13984
-34.89110	14146
-34.70700	14487
-34.52273	14662
-34.33829	14667
-34.15369	14639
-33.96892	14572
-33.78399	14471
-33.59889	14395
-33.41362	14522
-33.22820	14595
-33.04260	14575
-32.85684	14576
-32.67092	14640
-32.48483	14649
-32.29857	14673
-32.11215	14718
-31.92557	14631
-31.73881	14608
-31.55190	14619
-31.36482	14607
-31.17757	14586
-30.99016	14631
-30.80258	14697
-30.61483	14661
-30.42693	14551
-30.23885	14529
-30.05061	14507
-29.86221	14449
-29.67364	14450
-29.48490	14387
-29.29600	14383
-29.10694	14377
-28.91771	14394
-28.72831	14383
-28.53875	14342
-28.34902	14284
-28.15913	14253
-27.96907	14173
-27.77885	14154
-27.58846	14142
-27.39790	14162
-27.20718	14064
-27.01630	14019
-26.82525	13932
-26.63404	13900
-26.44265	13736
-26.25111	13530
-26.05940	13375
-25.86752	13381
-25.67548	13292
-25.48327	13254
-25.29090	13141
-25.09836	13112
-24.90566	13273
-24.71279	13614
-24.51976	13792
-24.32656	13840
-24.13319	13806
-23.93966	13818
-23.74597	14209
-23.55211	14615
-23.35808	14686
-23.16389	14422
-22.96954	14215
-22.77501	13888
-22.58033	13899
-22.38547	13902
-22.19046	14121
-21.99527	14211
-21.79993	14393
-21.60441	14990
-21.40873	15687
-21.21289	16085
-21.01688	16119
-20.82070	16051
-20.62436	15872
-20.42786	15728
-20.23119	15770
-20.03435	15829
-19.83735	15825
-19.64018	15713
-19.44285	15449
-19.24535	15139
-19.04769	15028
-18.84986	15024
-18.65187	14983
-18.45371	14947
-18.25539	14857
-18.05690	14878
-17.85824	14950
-17.65942	14903
-17.46044	14848
-17.26128	14861
-17.06197	14905
-16.86249	15018
-16.66284	14942
-16.46303	14853
-16.26305	14911
-16.06291	14897
-15.86260	14984
-15.66213	14970
-15.46149	14980
-15.26068	15053
-15.05971	15061
-14.85858	14983
-14.65728	15047
-14.45581	15004
-14.25418	14927
-14.05239	14902
-13.85043	14907
-13.64830	14810
-13.44601	14761
-13.24355	14725
-13.04093	14700
-12.83814	14661
-12.63519	14649
-12.43207	14616
-12.22878	14532
-12.02533	14587
-11.82172	14493
-11.61794	14401
-11.41399	14332
-11.20988	14240
-11.00561	14167
-10.80117	14075
-10.59656	14043
-10.39179	13921
-10.18685	13828
-9.98175	13801
-9.77648	13796
-9.57105	13718
-9.36545	13579
-9.15968	13665
-8.95376	13900
-8.74766	14183
-8.54140	14282
-8.33498	13994
-8.12839	13722
-7.92163	13510
-7.71471	13481
-7.50762	13446
-7.30037	13376
-7.09295	13205
-6.88537	13167
-6.67762	13187
-6.46971	13303
-6.26163	13320
-6.05339	13325
-5.84498	13374
-5.63640	13646
-5.42766	14065
-5.21876	14390
-5.00969	14506
-4.80045	14872
-4.59105	15579
-4.38149	15889
-4.17175	16005
-3.96186	16038
-3.75179	16021
-3.54157	16044
-3.33117	16002
-3.12062	15902
-2.90989	15818
-2.69900	15829
-2.48795	15812
-2.27673	15690
-2.06534	15612
-1.85379	15557
-1.64208	15422
-1.43020	15399
-1.21815	15316
-1.00594	15149
-0.79356	14988
-0.58102	14884
-0.36831	14864
-0.15544	14852
0.05760	14758
0.27080	14781
0.48417	14806
0.69770	14735
0.91140	14682
1.12527	14752
1.33930	14823
1.55349	14819
1.76786	14878
1.98238	14835
2.19707	14785
2.41193	14752
2.62695	14670
2.84214	14676
3.05749	14618
3.27301	14573
3.48869	14480
3.70454	14496
3.92056	14465
4.13674	14431
4.35308	14405
4.56959	14446
4.78627	14361
5.00311	14282
5.22011	14249
5.43728	14325
5.65462	14390
5.87212	14422
6.08979	14382
6.30762	14262
6.52562	14066
6.74379	13924
6.96211	13868
7.18061	13765
7.39927	13740
7.61809	13686
7.83708	13765
8.05624	13861
8.27556	13839
8.49504	13701
8.71469	13628
8.93451	13712
9.15449	13831
9.37464	13869
9.59495	13791
9.81543	13751
10.03607	13961
10.25688	14337
10.47786	14474
10.69900	14418
10.92030	14380
11.14177	14353
11.36341	14499
11.58521	14809
11.80717	15193
12.02930	15388
12.25160	15307
12.47406	15260
12.69669	15217
