MZ	Intensity
-22.96954	13972
-22.77501	13792
-22.58033	13666
-22.38547	13649
-22.19046	13758
-21.99527	13875
-21.79993	14043
-21.60441	14828
-21.40873	16097
-21.21289	16393
-21.01688	16525
-20.82070	16483
-20.62436	16168
-20.42786	15919
-20.23119	15748
-20.03435	15769
-19.83735	15637
-19.64018	15430
-19.44285	15089
-19.24535	14877
-19.04769	14877
-18.84986	14913
-18.65187	14841
-18.45371	14736
-18.25539	14633
-18.05690	14529
-17.85824	14548
-17.65942	14661
-17.46044	14651
-17.26128	14747
-17.06197	14844
-16.86249	14773
-16.66284	14736
-16.46303	14778
-16.26305	14880
-16.06291	14861
-15.86260	14903
-15.66213	15039
-15.46149	15143
-15.26068	15187
-15.05971	15214
-14.85858	15112
-14.65728	15061
-14.45581	14988
-14.25418	14953
-14.05239	14943
-13.85043	14876
-13.64830	14794
-13.44601	14728
-13.24355	14709
-13.04093	14779
-12.83814	14774
-12.63519	14784
-12.43207	14754
-12.22878	14621
-12.02533	14583
-11.82172	14584
-11.61794	14450
-11.41399	14425
-11.20988	14314
-11.00561	14240
-10.80117	14127
-10.59656	14083
-10.39179	14024
-10.18685	13907
-9.98175	13873
-9.77648	13795
-9.57105	13668
-9.36545	13627
-9.15968	13539
-8.95376	13661
-8.74766	13797
-8.54140	13766
-8.33498	13679
-8.12839	13507
-7.92163	13395
-7.71471	13377
-7.50762	13359
-7.30037	13237
-7.09295	13186
-6.88537	13126
-6.67762	13108
-6.46971	13084
-6.26163	13108
-6.05339	13097
-5.84498	13247
-5.63640	13400
-5.42766	13746
-5.21876	13997
-5.00969	14171
-4.80045	14327
-4.59105	15353
-4.38149	16085
-4.17175	16379
-3.96186	16385
-3.75179	16116
-3.54157	15828
-3.33117	15690
-3.12062	15715
-2.90989	15658
-2.69900	15604
-2.48795	15416
-2.27673	15361
-2.06534	15240
-1.85379	15084
-1.64208	15017
-1.43020	15114
-1.21815	15093
-1.00594	15008
-0.79356	14925
-0.58102	14967
-0.36831	14908
-0.15544	14829
0.05760	14731
0.27080	14641
0.48417	14646
0.69770	14699
0.91140	14798
1.12527	14699
1.33930	14707
1.55349	14733
1.76786	14693
1.98238	14749
2.19707	14742
2.41193	14707
2.62695	14612
2.84214	14504
3.05749	14522
3.27301	14505
3.48869	14346
3.70454	14316
3.92056	14403
4.13674	14374
4.35308	14347
4.56959	14264
4.78627	14306
5.00311	14217
5.22011	14169
5.43728	14154
5.65462	14284
5.87212	14467
6.08979	14554
6.30762	14350
6.52562	14029
6.74379	13894
6.96211	13758
7.18061	13750
7.39927	13640
7.61809	13603
7.83708	13620
8.05624	13692
8.27556	13663
8.49504	13439
8.71469	13311
8.93451	13456
9.15449	13666
9.37464	13649
9.59495	13526
9.81543	13541
10.03607	13877
10.25688	14123
10.47786	14220
10.69900	14222
10.92030	14129
11.14177	14093
11.36341	14297
11.58521	14497
11.80717	14787
12.02930	14973
12.25160	14865
12.47406	14908
12.69669	15054
12.91948	15120
13.14244	15197
13.36556	15132
13.58885	15315
13.81230	15407
14.03592	15482
14.25971	15707
14.48366	16238
14.70777	16575
14.93205	16575
15.15650	16575
15.38111	16575
15.60589	16575
15.83083	16575
16.05594	16575
16.28121	16575
16.50665	16575
16.73225	16575
16.95802	16575
17.18395	16575
17.41005	16575
17.63631	16575
17.86274	16509
18.08934	16495
18.31610	16443
18.54302	16246
18.77012	15857
18.99737	15462
19.22479	15187
19.45238	15117
19.68013	15145
19.90805	15029
20.13613	14939
20.36438	14798
20.59279	14669
20.82137	14466
21.05012	14238
21.27903	13926
21.50810	13956
21.73734	14153
21.96675	13847
22.19632	13711
22.42606	13588
22.65596	13388
22.88602	13094
23.11626	12921
23.34665	12692
23.57722	12532
23.80794	12510
24.03884	12465
